ID,UniqueID,Rank,Previous Rank,Team,FPV,Conf,WLT,Points,Last Week,DateNum,ShortDate
20796,USC40811,RV,23,USC,0,Pac-12,3/1/2018,2,L 43-22 A Arizona State,40811,9/25/2011
20797,MSSU40811,RV,NR,Mississippi State,0,SEC,2/2/2018,1,W 26-20 (1OT) H Louisiana Tech,40811,9/25/2011
20798,MIZZ40811,RV,NR,Missouri,0,Big 12,2/2/2018,1,L 38-28 A #1 Oklahoma,40811,9/25/2011
20799,AIR40811,NR,NR,Air Force,0,MWC,2/1/2018,0,W 63-24 H Tennessee State,40811,9/25/2011
20800,UNC40811,NR,NR,North Carolina,0,ACC,3/1/2018,0,L 35-28 A #25 Georgia Tech,40811,9/25/2011
20801,NW40811,NR,NR,Northwestern,0,Big Ten,2/1/2018,0,DNP,40811,9/25/2011
20802,TEM40811,NR,NR,Temple,0,MAC,3/1/2018,0,W 38-7 A Maryland,40811,9/25/2011
20803,TTU40811,NR,NR,Texas Tech,0,Big 12,3/1/2000,0,W 35-34 H Nevada,40811,9/25/2011
20805,LSU40818,1,1,LSU,40,SEC,5/1/2000,1473,W 35-7 H Kentucky,40818,10/2/2011
20806,BAMA40818,2,3,Alabama,12,SEC,5/1/2000,1435,W 38-10 A #12 Florida,40818,10/2/2011
20807,OU40818,3,2,Oklahoma,7,Big 12,4/1/2000,1397,W 62-6 H Ball State,40818,10/2/2011
20808,WIS40818,4,7,Wisconsin,0,Big Ten,5/1/2000,1266,W 48-17 H #8 Nebraska,40818,10/2/2011
20809,BSU40818,5,4,Boise State,1,MWC,4/1/2000,1248,W 30-10 H Nevada,40818,10/2/2011
20810,OKST40818,6,5,Oklahoma State,0,Big 12,4/1/2000,1191,DNP,40818,10/2/2011
20811,STAN40818,7,6,Stanford,0,Pac-12,4/1/2000,1185,W 45-19 H UCLA,40818,10/2/2011
20812,CU40818,8,13,Clemson,0,ACC,5/1/2000,1093,W 23-3 A #11 Virginia Tech,40818,10/2/2011
20813,ORG40818,9,9,Oregon,0,Pac-12,3/1/2018,1028,DNP,40818,10/2/2011
20814,ARK40818,10,18,Arkansas,0,SEC,4/1/2018,860,W 42-38 N #14 Texas A&M (Southwest Classic),40818,10/2/2011
20815,TEX40818,11,17,Texas,0,Big 12,4/1/2000,833,W 37-14 A Iowa State,40818,10/2/2011
20816,MICH40818,12,19,Michigan,0,Big Ten,5/1/2000,812,W 58-0 H Minnesota,40818,10/2/2011
20817,GT40818,13,21,Georgia Tech,0,ACC,5/1/2000,667,W 45-35 A NC State,40818,10/2/2011
20818,NEB40818,14,8,Nebraska,0,Big Ten,4/1/2018,555,L 48-17 A #7 Wisconsin,40818,10/2/2011
20819,AUB40818,15,NR,Auburn,0,SEC,4/1/2018,550,W 16-13 A #10 South Carolina,40818,10/2/2011
20820,WVU40818,16,22,West Virginia,0,Big East,4/1/2018,544,W 55-10 H Bowling Green,40818,10/2/2011
20821,UF40818,17,12,Florida,0,SEC,4/1/2018,498,L 38-10 H #3 Alabama,40818,10/2/2011
20822,SUCK40818,18,10,South Carolina,0,SEC,4/1/2018,487,L 16-13 H Auburn,40818,10/2/2011
20823,ILL40818,19,24,Illinois,0,Big Ten,5/1/2000,428,W 38-35 H Northwestern,40818,10/2/2011
20824,KSU40818,20,NR,Kansas State,0,Big 12,4/1/2000,349,W 36-35 H #15 Baylor,40818,10/2/2011
20825,VT40818,21,11,Virginia Tech,0,ACC,4/1/2018,341,L 23-3 H #13 Clemson,40818,10/2/2011
20826,ASU40818,22,25,Arizona State,0,Pac-12,4/1/2018,256,W 35-20 H Oregon State,40818,10/2/2011
20827,FSU40818,23,23,Florida State,0,ACC,2/2/2018,237,DNP,40818,10/2/2011
20828,TAMU40818,24,14,Texas A&M,0,Big 12,2/2/2018,216,L 42-38 N #18 Arkansas (Southwest Classic),40818,10/2/2011
20829,BU40818,25,15,Baylor,0,Big 12,3/1/2018,186,L 36-35 A Kansas State,40818,10/2/2011
20830,MSU40818,RV,NR,Michigan State,0,Big Ten,4/1/2018,154,W 10-7 A Ohio State,40818,10/2/2011
20831,HOU40818,RV,NR,Houston,0,C-USA,5/1/2000,68,W 49-42 A UTEP,40818,10/2/2011
20832,WSH40818,RV,NR,Washington,0,Pac-12,4/1/2018,37,W 31-14 A Utah,40818,10/2/2011
20833,TTU40818,RV,NR,Texas Tech,0,Big 12,4/1/2000,25,W 45-34 A Kansas,40818,10/2/2011
20834,ND40818,RV,NR,Notre Dame,0,Ind,3/2/2018,24,W 38-10 A Purdue,40818,10/2/2011
20835,USF40818,RV,16,South Florida,0,Big East,4/1/2018,22,L 44-17 A Pittsburgh,40818,10/2/2011
20836,UGA40818,RV,NR,Georgia,0,SEC,3/2/2018,11,W 24-10 H Mississippi State,40818,10/2/2011
20837,PSU40818,RV,NR,Penn State,0,Big Ten,4/1/2018,9,W 16-10 A Indiana,40818,10/2/2011
20838,USC40818,RV,NR,USC,0,Pac-12,4/1/2018,7,W 48-41 H Arizona,40818,10/2/2011
20839,SMU40818,RV,NR,SMU,0,C-USA,4/1/2018,5,W 40-33 (1OT) A #20 TCU,40818,10/2/2011
20840,CINN40818,RV,NR,Cincinnati,0,Big East,4/1/2018,1,W 27-0 A Miami (OH),40818,10/2/2011
20841,PITT40818,RV,NR,Pittsburgh,0,Big East,3/2/2018,1,W 44-17 H #16 South Florida,40818,10/2/2011
20842,UT40818,RV,NR,Tennessee,0,SEC,3/1/2018,1,W 41-10 H Buffalo,40818,10/2/2011
20843,AIR40818,NR,NR,Air Force,0,MWC,3/1/2018,0,W 35-34 (1OT) A Navy,40818,10/2/2011
20844,DUKE40818,NR,NR,Duke,0,ACC,3/2/2018,0,W 31-27 A FIU,40818,10/2/2011
20845,IOWA40818,NR,NR,Iowa,0,Big Ten,3/1/2018,0,DNP,40818,10/2/2011
20846,UNC40818,NR,NR,North Carolina,0,ACC,4/1/2018,0,W 35-20 A East Carolina,40818,10/2/2011
20847,OSU40818,NR,NR,Ohio State,0,Big Ten,3/2/2018,0,L 10-7 H Michigan State,40818,10/2/2011
20848,USM40818,NR,NR,Southern Miss,0,C-USA,4/1/2018,0,W 48-24 H Rice,40818,10/2/2011
20849,TCU40818,RV,20,TCU,0,MWC,3/2/2018,0,L 40-33 (1OT) H SMU,40818,10/2/2011
20851,LSU40825,1,1,LSU,40,SEC,6/1/2000,1450,W 41-11 H #17 Florida,40825,10/9/2011
20852,BAMA40825,2,2,Alabama,10,SEC,6/1/2000,1405,W 34-0 H Vanderbilt,40825,10/9/2011
20853,OU40825,3,3,Oklahoma,8,Big 12,5/1/2000,1382,W 55-17 N #11 Texas,40825,10/9/2011
20854,WIS40825,4,4,Wisconsin,0,Big Ten,5/1/2000,1243,DNP,40825,10/9/2011
20855,BSU40825,5,5,Boise State,1,MWC,5/1/2000,1222,W 57-7 A Fresno State,40825,10/9/2011
20856,OKST40825,6,6,Oklahoma State,0,Big 12,5/1/2000,1176,W 70-28 H Kansas,40825,10/9/2011
20857,STAN40825,7,7,Stanford,0,Pac-12,5/1/2000,1164,W 48-7 H Colorado,40825,10/9/2011
20858,CU40825,8,8,Clemson,0,ACC,6/1/2000,1080,W 36-14 H Boston College,40825,10/9/2011
20859,ORG40825,9,9,Oregon,0,Pac-12,4/1/2018,1000,W 43-15 H California,40825,10/9/2011
20860,ARK40825,10,10,Arkansas,0,SEC,5/1/2018,921,W 38-14 H #15 Auburn,40825,10/9/2011
20861,MICH40825,11,12,Michigan,0,Big Ten,6/1/2000,868,W 42-24 A Northwestern,40825,10/9/2011
20862,GT40825,12,13,Georgia Tech,0,ACC,6/1/2000,741,W 21-16 H Maryland,40825,10/9/2011
20863,WVU40825,13,16,West Virginia,0,Big East,5/1/2018,659,W 43-16 H Connecticut,40825,10/9/2011
20864,NEB40825,14,14,Nebraska,0,Big Ten,5/1/2018,642,W 34-27 H Ohio State,40825,10/9/2011
20865,SUCK40825,15,18,South Carolina,0,SEC,5/1/2018,608,W 54-3 H Kentucky,40825,10/9/2011
20866,ILL40825,16,19,Illinois,0,Big Ten,6/1/2000,594,W 41-20 A Indiana,40825,10/9/2011
20867,KSU40825,17,20,Kansas State,0,Big 12,5/1/2000,580,W 24-17 H Missouri,40825,10/9/2011
20868,ASU40825,18,22,Arizona State,0,Pac-12,5/1/2018,414,W 35-14 A Utah,40825,10/9/2011
20869,VT40825,19,21,Virginia Tech,0,ACC,5/1/2018,410,W 38-35 H Miami (FL),40825,10/9/2011
20870,BU40825,20,25,Baylor,0,Big 12,4/1/2018,308,W 49-26 H Iowa State,40825,10/9/2011
20871,TAMU40825,21,24,Texas A&M,0,Big 12,3/2/2018,251,W 45-40 A Texas Tech,40825,10/9/2011
20872,TEX40825,22,11,Texas,0,Big 12,4/1/2018,216,L 55-17 N #3 Oklahoma,40825,10/9/2011
20873,MSU40825,23,NR,Michigan State,0,Big Ten,4/1/2018,181,DNP,40825,10/9/2011
20874,AUB40825,24,15,Auburn,0,SEC,4/2/2018,156,L 38-14 A #10 Arkansas,40825,10/9/2011
20875,HOU40825,25,NR,Houston,0,C-USA,6/1/2000,142,W 56-3 H East Carolina,40825,10/9/2011
20876,UF40825,RV,17,Florida,0,SEC,4/2/2018,86,L 41-11 A #1 LSU,40825,10/9/2011
20877,WSH40825,RV,NR,Washington,0,Pac-12,4/1/2018,71,DNP,40825,10/9/2011
20878,ND40825,RV,NR,Notre Dame,0,Ind,4/2/2018,64,W 59-33 H Air Force,40825,10/9/2011
20879,UGA40825,RV,NR,Georgia,0,SEC,4/2/2018,61,W 20-12 A Tennessee,40825,10/9/2011
20880,PSU40825,RV,NR,Penn State,0,Big Ten,5/1/2018,22,W 13-3 H Iowa,40825,10/9/2011
20881,USC40825,RV,NR,USC,0,Pac-12,4/1/2018,17,DNP,40825,10/9/2011
20882,UNC40825,RV,NR,North Carolina,0,ACC,5/1/2018,13,W 14-7 H Louisville,40825,10/9/2011
20883,USF40825,RV,NR,South Florida,0,Big East,4/1/2018,11,DNP,40825,10/9/2011
20884,WAKE40825,RV,NR,Wake Forest,0,ACC,4/1/2018,7,W 35-30 H #23 Florida State,40825,10/9/2011
20885,USM40825,RV,NR,Southern Miss,0,C-USA,5/1/2018,4,W 63-35 A Navy,40825,10/9/2011
20886,SMU40825,RV,NR,SMU,0,C-USA,4/1/2018,3,DNP,40825,10/9/2011
20887,TTU40825,RV,NR,Texas Tech,0,Big 12,4/1/2018,2,L 45-40 H #24 Texas A&M,40825,10/9/2011
20888,CINN40825,RV,NR,Cincinnati,0,Big East,4/1/2018,1,DNP,40825,10/9/2011
20889,FSU40825,NR,23,Florida State,0,ACC,2/3/2018,0,L 35-30 A Wake Forest,40825,10/9/2011
20890,HI40825,NR,NR,Hawaii,0,WAC,3/2/2018,0,DNP,40825,10/9/2011
20891,ULL40825,NR,NR,Louisiana Lafayette,0,Sun Belt,5/1/2018,0,W 31-17 H Troy,40825,10/9/2011
20892,RUT40825,NR,NR,Rutgers,0,Big East,4/1/2018,0,W 34-10 H Pittsburgh,40825,10/9/2011
20893,TCU40825,NR,NR,TCU,0,MWC,4/2/2018,0,W 27-14 A San Diego State,40825,10/9/2011
20895,LSU40832,1,1,LSU,41,SEC,7/1/2000,1452,W 38-7 A Tennessee,40832,10/16/2011
20896,BAMA40832,2,2,Alabama,11,SEC,7/1/2000,1411,W 52-7 A Mississippi,40832,10/16/2011
20897,OU40832,3,3,Oklahoma,6,Big 12,6/1/2000,1372,W 47-17 A Kansas,40832,10/16/2011
20898,WIS40832,4,4,Wisconsin,0,Big Ten,6/1/2000,1252,W 59-7 H Indiana,40832,10/16/2011
20899,BSU40832,5,5,Boise State,1,MWC,6/1/2000,1218,W 63-13 A Colorado State,40832,10/16/2011
20900,OKST40832,6,6,Oklahoma State,0,Big 12,6/1/2000,1186,W 38-26 A #22 Texas,40832,10/16/2011
20901,STAN40832,7,7,Stanford,0,Pac-12,6/1/2000,1164,W 44-14 A Washington State,40832,10/16/2011
20902,CU40832,8,8,Clemson,0,ACC,7/1/2000,1064,W 56-45 A Maryland,40832,10/16/2011
20903,ORG40832,9,9,Oregon,0,Pac-12,5/1/2018,1020,W 41-27 H #18 Arizona State,40832,10/16/2011
20904,ARK40832,10,10,Arkansas,0,SEC,5/1/2018,946,DNP,40832,10/16/2011
20905,WVU40832,11,13,West Virginia,0,Big East,5/1/2018,778,DNP,40832,10/16/2011
20906,KSU40832,12,17,Kansas State,0,Big 12,6/1/2000,762,W 41-34 A Texas Tech,40832,10/16/2011
20907,NEB40832,13,14,Nebraska,0,Big Ten,5/1/2018,748,DNP,40832,10/16/2011
20908,SUCK40832,14,15,South Carolina,0,SEC,6/1/2018,690,W 14-12 A Mississippi State,40832,10/16/2011
20909,MSU40832,15,23,Michigan State,0,Big Ten,5/1/2018,610,W 28-14 H #11 Michigan,40832,10/16/2011
20910,VT40832,16,19,Virginia Tech,0,ACC,6/1/2018,597,W 38-17 A Wake Forest,40832,10/16/2011
20911,TAMU40832,17,21,Texas A&M,0,Big 12,4/2/2018,467,W 55-28 H #20 Baylor,40832,10/16/2011
20912,MICH40832,18,11,Michigan,0,Big Ten,6/1/2018,442,L 28-14 A #23 Michigan State,40832,10/16/2011
20913,AUB40832,19,24,Auburn,0,SEC,5/2/2018,374,W 17-6 H Florida,40832,10/16/2011
20914,GT40832,20,12,Georgia Tech,0,ACC,6/1/2018,281,L 24-21 A Virginia,40832,10/16/2011
20915,HOU40832,21,25,Houston,0,C-USA,6/1/2000,238,DNP,40832,10/16/2011
20916,WSH40832,22,NR,Washington,0,Pac-12,5/1/2018,221,W 52-24 H Colorado,40832,10/16/2011
20917,ILL40832,23,16,Illinois,0,Big Ten,6/1/2018,207,L 17-7 H Ohio State,40832,10/16/2011
20918,ASU40832,24,18,Arizona State,0,Pac-12,5/2/2018,144,L 41-27 A #9 Oregon,40832,10/16/2011
20919,UGA40832,24,NR,Georgia,0,SEC,5/2/2018,144,W 33-28 A Vanderbilt,40832,10/16/2011
20920,PSU40832,RV,NR,Penn State,0,Big Ten,6/1/2018,130,W 23-18 H Purdue,40832,10/16/2011
20921,ND40832,RV,NR,Notre Dame,0,Ind,4/2/2018,107,DNP,40832,10/16/2011
20922,USC40832,RV,NR,USC,0,Pac-12,5/1/2018,87,W 30-9 A California,40832,10/16/2011
20923,BU40832,RV,20,Baylor,0,Big 12,4/2/2018,19,L 55-28 A #21 Texas A&M,40832,10/16/2011
20924,SMU40832,RV,NR,SMU,0,C-USA,5/1/2018,19,W 38-17 H UCF,40832,10/16/2011
20925,TEX40832,RV,22,Texas,0,Big 12,4/2/2018,12,L 38-26 H #6 Oklahoma State,40832,10/16/2011
20926,CINN40832,RV,NR,Cincinnati,0,Big East,5/1/2018,4,W 25-16 H Louisville,40832,10/16/2011
20927,USM40832,RV,NR,Southern Miss,0,C-USA,5/1/2018,4,DNP,40832,10/16/2011
20928,WAKE40832,RV,NR,Wake Forest,0,ACC,4/2/2018,3,L 38-17 H #19 Virginia Tech,40832,10/16/2011
20929,RUT40832,RV,NR,Rutgers,0,Big East,5/1/2018,2,W 21-20 H Navy,40832,10/16/2011
20930,UF40832,NR,NR,Florida,0,SEC,4/3/2018,0,L 17-6 A #24 Auburn,40832,10/16/2011
20931,FSU40832,NR,NR,Florida State,0,ACC,3/3/2018,0,W 41-16 A Duke,40832,10/16/2011
20932,ULL40832,NR,NR,Louisiana Lafayette,0,Sun Belt,6/1/2018,0,W 30-10 H North Texas,40832,10/16/2011
20933,MIZZ40832,NR,NR,Missouri,0,Big 12,3/3/2018,0,W 52-17 H Iowa State,40832,10/16/2011
20934,UNC40832,NR,NR,North Carolina,0,ACC,5/2/2018,0,L 30-24 H Miami (FL),40832,10/16/2011
20935,OSU40832,NR,NR,Ohio State,0,Big Ten,4/3/2018,0,W 17-7 A #16 Illinois,40832,10/16/2011
20936,USF40832,NR,NR,South Florida,0,Big East,4/2/2018,0,L 16-10 A Connecticut,40832,10/16/2011
20937,TCU40832,NR,NR,TCU,0,MWC,4/2/2018,0,DNP,40832,10/16/2011
20938,TEM40832,NR,NR,Temple,0,MAC,5/2/2018,0,W 34-0 H Buffalo,40832,10/16/2011
20939,TTU40832,NR,NR,Texas Tech,0,Big 12,4/2/2018,0,L 41-34 H #17 Kansas State,40832,10/16/2011
20940,UVA40832,NR,NR,Virginia,0,ACC,4/2/2018,0,W 24-21 H #12 Georgia Tech,40832,10/16/2011
20942,LSU40839,1,1,LSU,49,SEC,8/1/2000,1489,W 45-10 H #19 Auburn,40839,10/23/2011
20943,BAMA40839,2,2,Alabama,10,SEC,8/1/2000,1448,W 37-6 H Tennessee,40839,10/23/2011
20944,OKST40839,3,6,Oklahoma State,0,Big 12,7/1/2000,1326,W 45-24 A Missouri,40839,10/23/2011
20945,STAN40839,4,7,Stanford,0,Pac-12,7/1/2000,1318,W 65-21 H #22 Washington,40839,10/23/2011
20946,BSU40839,5,5,Boise State,1,MWC,7/1/2000,1269,W 37-26 H Air Force,40839,10/23/2011
20947,CU40839,6,8,Clemson,0,ACC,8/1/2000,1225,W 59-38 H North Carolina,40839,10/23/2011
20948,ORG40839,7,9,Oregon,0,Pac-12,6/1/2018,1136,W 45-2 A Colorado,40839,10/23/2011
20949,ARK40839,8,10,Arkansas,0,SEC,6/1/2018,1003,W 29-24 A Mississippi,40839,10/23/2011
20950,MSU40839,9,15,Michigan State,0,Big Ten,6/1/2018,964,W 37-31 H #4 Wisconsin,40839,10/23/2011
20951,KSU40839,10,12,Kansas State,0,Big 12,7/1/2000,945,W 59-21 A Kansas,40839,10/23/2011
20952,OU40839,11,3,Oklahoma,0,Big 12,6/1/2018,912,L 41-38 H Texas Tech,40839,10/23/2011
20953,WIS40839,12,4,Wisconsin,0,Big Ten,6/1/2018,887,L 37-31 A #15 Michigan State,40839,10/23/2011
20954,NEB40839,13,13,Nebraska,0,Big Ten,6/1/2018,756,W 41-14 A Minnesota,40839,10/23/2011
20955,SUCK40839,14,14,South Carolina,0,SEC,6/1/2018,675,DNP,40839,10/23/2011
20956,VT40839,15,16,Virginia Tech,0,ACC,7/1/2018,673,W 30-14 H Boston College,40839,10/23/2011
20957,TAMU40839,16,17,Texas A&M,0,Big 12,5/2/2018,614,W 33-17 A Iowa State,40839,10/23/2011
20958,MICH40839,17,18,Michigan,0,Big Ten,6/1/2018,508,DNP,40839,10/23/2011
20959,HOU40839,18,21,Houston,0,C-USA,7/1/2000,400,W 63-28 H Marshall,40839,10/23/2011
20960,TTU40839,19,NR,Texas Tech,0,Big 12,5/2/2018,350,W 41-38 A #3 Oklahoma,40839,10/23/2011
20961,USC40839,20,NR,USC,0,Pac-12,6/1/2018,340,W 31-17 A Notre Dame,40839,10/23/2011
20962,PSU40839,21,NR,Penn State,0,Big Ten,7/1/2018,312,W 34-24 A Northwestern,40839,10/23/2011
20963,UGA40839,22,24,Georgia,0,SEC,5/2/2018,290,DNP,40839,10/23/2011
20964,ASU40839,23,24,Arizona State,0,Pac-12,5/2/2018,239,DNP,40839,10/23/2011
20965,CINN40839,24,NR,Cincinnati,0,Big East,6/1/2018,71,W 37-34 A South Florida,40839,10/23/2011
20966,WVU40839,25,11,West Virginia,0,Big East,5/2/2018,64,L 49-23 A Syracuse,40839,10/23/2011
20967,AUB40839,RV,19,Auburn,0,SEC,5/3/2018,62,L 45-10 A #1 LSU,40839,10/23/2011
20968,USM40839,RV,NR,Southern Miss,0,C-USA,6/1/2018,48,W 27-3 H SMU,40839,10/23/2011
20969,BU40839,RV,NR,Baylor,0,Big 12,4/2/2018,47,DNP,40839,10/23/2011
20970,WSH40839,RV,22,Washington,0,Pac-12,5/2/2018,32,L 65-21 A #7 Stanford,40839,10/23/2011
20971,GT40839,RV,20,Georgia Tech,0,ACC,6/2/2018,30,L 24-7 A Miami (FL),40839,10/23/2011
20972,TEX40839,RV,NR,Texas,0,Big 12,4/2/2018,26,DNP,40839,10/23/2011
20973,CUSE40839,RV,NR,Syracuse,0,Big East,5/2/2018,24,W 49-23 H #11 West Virginia,40839,10/23/2011
20974,MIA40839,RV,NR,Miami,0,ACC,4/3/2018,6,W 24-7 H #20 Georgia Tech,40839,10/23/2011
20975,TCU40839,RV,NR,TCU,0,MWC,5/2/2018,4,W 69-0 H New Mexico,40839,10/23/2011
20976,RUT40839,RV,NR,Rutgers,0,Big East,5/2/2018,3,L 16-14 A Louisville,40839,10/23/2011
20977,BYU40839,RV,NR,BYU,0,Ind,6/2/2018,2,W 56-3 H Idaho State,40839,10/23/2011
20978,ILL40839,RV,23,Illinois,0,Big Ten,6/2/2018,2,L 21-14 A Purdue,40839,10/23/2011
20979,UF40839,NR,NR,Florida,0,SEC,4/3/2018,0,DNP,40839,10/23/2011
20980,IOWA40839,NR,NR,Iowa,0,Big Ten,5/2/2018,0,W 45-24 H Indiana,40839,10/23/2011
20981,ND40839,NR,NR,Notre Dame,0,Ind,4/3/2018,0,L 31-17 H USC,40839,10/23/2011
20982,OSU40839,NR,NR,Ohio State,0,Big Ten,4/3/2018,0,DNP,40839,10/23/2011
20983,SMU40839,NR,NR,SMU,0,C-USA,5/2/2018,0,L 27-3 A Southern Miss,40839,10/23/2011
20984,WAKE40839,NR,NR,Wake Forest,0,ACC,5/2/2018,0,W 24-23 A Duke,40839,10/23/2011
20986,LSU40846,1,1,LSU,47,SEC,8/1/2000,1439,DNP,40846,10/30/2011
20987,BAMA40846,2,2,Alabama,10,SEC,8/1/2000,1401,DNP,40846,10/30/2011
20988,OKST40846,3,3,Oklahoma State,0,Big 12,8/1/2000,1305,W 59-24 H Baylor,40846,10/30/2011
20989,STAN40846,4,4,Stanford,0,Pac-12,8/1/2000,1278,W 56-48 (3OT) A #20 USC,40846,10/30/2011
20990,BSU40846,5,5,Boise State,1,MWC,7/1/2000,1241,DNP,40846,10/30/2011
20991,ORG40846,6,7,Oregon,0,Pac-12,7/1/2018,1148,W 43-28 H Washington State,40846,10/30/2011
20992,OU40846,7,11,Oklahoma,0,Big 12,7/1/2018,1096,W 58-17 A #10 Kansas State,40846,10/30/2011
20993,ARK40846,8,8,Arkansas,0,SEC,7/1/2018,1035,W 31-28 A Vanderbilt,40846,10/30/2011
20994,NEB40846,9,13,Nebraska,0,Big Ten,7/1/2018,976,W 24-3 H #9 Michigan State,40846,10/30/2011
20995,SUCK40846,10,14,South Carolina,0,SEC,7/1/2018,861,W 14-3 A Tennessee,40846,10/30/2011
20996,CU40846,11,6,Clemson,0,ACC,8/1/2018,851,L 31-17 A Georgia Tech,40846,10/30/2011
20997,VT40846,12,15,Virginia Tech,0,ACC,8/1/2018,755,W 14-10 A Duke,40846,10/30/2011
20998,MICH40846,13,17,Michigan,0,Big Ten,7/1/2018,718,W 36-14 H Purdue,40846,10/30/2011
20999,HOU40846,14,18,Houston,0,C-USA,8/1/2000,611,W 73-34 H Rice,40846,10/30/2011
21000,MSU40846,15,9,Michigan State,0,Big Ten,6/2/2018,586,L 24-3 A #13 Nebraska,40846,10/30/2011
21001,PSU40846,16,21,Penn State,0,Big Ten,8/1/2018,553,W 10-7 H Illinois,40846,10/30/2011
21002,KSU40846,17,10,Kansas State,0,Big 12,7/1/2018,536,L 58-17 H #11 Oklahoma,40846,10/30/2011
21003,UGA40846,18,22,Georgia,0,SEC,6/2/2018,446,W 24-20 N Florida,40846,10/30/2011
21004,WIS40846,19,12,Wisconsin,0,Big Ten,6/2/2018,420,L 33-29 A Ohio State,40846,10/30/2011
21005,ASU40846,20,23,Arizona State,0,Pac-12,6/2/2018,384,W 48-14 H Colorado,40846,10/30/2011
21006,USC40846,21,20,USC,0,Pac-12,6/2/2018,323,L 56-48 (3OT) H #4 Stanford,40846,10/30/2011
21007,GT40846,22,NR,Georgia Tech,0,ACC,7/2/2018,230,W 31-17 H #6 Clemson,40846,10/30/2011
21008,CINN40846,23,24,Cincinnati,0,Big East,6/1/2018,128,DNP,40846,10/30/2011
21009,WVU40846,24,25,West Virginia,0,Big East,6/2/2018,111,W 41-31 A Rutgers,40846,10/30/2011
21010,AUB40846,25,NR,Auburn,0,SEC,6/3/2018,107,W 41-23 H Mississippi,40846,10/30/2011
21011,TEX40846,RV,NR,Texas,0,Big 12,5/2/2018,99,W 43-0 H Kansas,40846,10/30/2011
21012,USM40846,RV,NR,Southern Miss,0,C-USA,7/1/2018,67,W 31-13 A UTEP,40846,10/30/2011
21013,WSH40846,RV,NR,Washington,0,Pac-12,6/2/2018,52,W 42-31 H Arizona,40846,10/30/2011
21014,OSU40846,RV,NR,Ohio State,0,Big Ten,5/3/2018,37,W 33-29 H #12 Wisconsin,40846,10/30/2011
21015,TCU40846,RV,NR,TCU,0,MWC,6/2/2018,26,W 38-28 H BYU,40846,10/30/2011
21016,TAMU40846,RV,16,Texas A&M,0,Big 12,5/3/2018,25,L 38-31 (1OT) H Missouri,40846,10/30/2011
21017,FSU40846,RV,NR,Florida State,0,ACC,5/3/2018,4,W 34-0 H NC State,40846,10/30/2011
21018,ND40846,RV,NR,Notre Dame,0,Ind,5/3/2018,1,W 56-14 H Navy,40846,10/30/2011
21019,BYU40846,NR,NR,BYU,0,Ind,6/3/2018,0,L 38-28 A TCU,40846,10/30/2011
21020,ILL40846,NR,NR,Illinois,0,Big Ten,6/3/2018,0,L 10-7 A #21 Penn State,40846,10/30/2011
21021,MIZZ40846,NR,NR,Missouri,0,Big 12,4/4/2018,0,W 38-31 (1OT) A #16 Texas A&M,40846,10/30/2011
21022,UNC40846,NR,NR,North Carolina,0,ACC,6/3/2018,0,W 49-24 H Wake Forest,40846,10/30/2011
21023,CUSE40846,NR,NR,Syracuse,0,Big East,5/3/2018,0,L 27-10 A Louisville,40846,10/30/2011
21024,TTU40846,NR,19,Texas Tech,0,Big 12,5/3/2018,0,L 41-7 H Iowa State,40846,10/30/2011
21025,UVA40846,NR,NR,Virginia,0,ACC,5/3/2018,0,W 28-21 A Miami (FL),40846,10/30/2011
21027,LSU40853,1,1,LSU,59,SEC,9/1/2000,1499,W 9-6 (1OT) A #2 Alabama,40853,11/6/2011
21028,OKST40853,2,3,Oklahoma State,0,Big 12,9/1/2000,1398,W 52-45 H #17 Kansas State,40853,11/6/2011
21029,STAN40853,3,4,Stanford,0,Pac-12,9/1/2000,1369,W 38-13 A Oregon State,40853,11/6/2011
21030,BAMA40853,4,2,Alabama,0,SEC,8/1/2018,1334,L 9-6 (1OT) H #1 LSU,40853,11/6/2011
21031,BSU40853,5,5,Boise State,1,MWC,8/1/2000,1288,W 48-21 A UNLV,40853,11/6/2011
21032,ORG40853,6,6,Oregon,0,Pac-12,8/1/2018,1184,W 34-17 A Washington,40853,11/6/2011
21033,OU40853,7,7,Oklahoma,0,Big 12,8/1/2018,1138,W 41-25 H Texas A&M,40853,11/6/2011
21034,ARK40853,8,8,Arkansas,0,SEC,8/1/2018,1107,W 44-28 H #10 South Carolina,40853,11/6/2011
21035,CU40853,9,11,Clemson,0,ACC,8/1/2018,979,DNP,40853,11/6/2011
21036,VT40853,10,12,Virginia Tech,0,ACC,8/1/2018,885,DNP,40853,11/6/2011
21037,HOU40853,11,14,Houston,0,C-USA,9/1/2000,804,W 56-13 A UAB,40853,11/6/2011
21038,PSU40853,12,16,Penn State,0,Big Ten,8/1/2018,725,DNP,40853,11/6/2011
21039,MSU40853,13,15,Michigan State,0,Big Ten,7/2/2018,718,W 31-24 H Minnesota,40853,11/6/2011
21040,UGA40853,14,18,Georgia,0,SEC,7/2/2018,657,W 63-16 H New Mexico State,40853,11/6/2011
21041,SUCK40853,15,10,South Carolina,0,SEC,7/2/2018,654,L 44-28 A #8 Arkansas,40853,11/6/2011
21042,WIS40853,16,19,Wisconsin,0,Big Ten,7/2/2018,602,W 62-17 H Purdue,40853,11/6/2011
